work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size,employees_residence,companys_location
2021,SE-Senior/Expert,Full time,Marketing Data Analyst,88654,100,L,Greece,Denmark
2021,SE-Senior/Expert,Full time,Lead Data Engineer,103160,100,S,United Kingdom,United Kingdom
2021,SE-Senior/Expert,Full time,Data Engineer,113476,100,M,United Kingdom,United Kingdom
2021,SE-Senior/Expert,Full time,Machine Learning Engineer,94564,50,L,Germany,Germany
2021,EN-Entry/Junior,Full time,Data Engineer,30428,100,L,India,India
2021,SE-Senior/Expert,Full time,Data Engineer,150000,100,M,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Engineer,115000,100,S,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Research Scientist,187442,100,L,Canada,Canada
2021,MI-Mid/Intermediate,Full time,Data Analyst,51519,50,L,United Kingdom,United Kingdom
2020,MI-Mid/Intermediate,Full time,Data Engineer,106000,100,L,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Data Engineer,112872,50,L,United Kingdom,United Kingdom
2021,MI-Mid/Intermediate,Full time,BI Data Analyst,36259,50,L,Hungary,United States of America
2021,SE-Senior/Expert,Full time,Data Engineer,150000,100,L,United States of America,United States of America
2020,EN-Entry/Junior,Part time,ML Engineer,15966,100,S,Germany,Germany
2021,MI-Mid/Intermediate,Full time,Computer Vision Software Engineer,95746,100,S,Germany,United States of America
2021,EN-Entry/Junior,Full time,Computer Vision Software Engineer,70000,100,M,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Data Scientist,76958,100,S,United Kingdom,United Kingdom
2021,MI-Mid/Intermediate,Full time,Cloud Data Engineer,89294,50,L,Singapore,Singapore
2021,EN-Entry/Junior,Full time,Data Scientist,29751,50,L,India,India
2021,SE-Senior/Expert,Full time,Lead Data Engineer,276000,0,L,United States of America,United States of America
2020,SE-Senior/Expert,Full time,Data Engineer,188000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Cloud Data Engineer,160000,100,S,Brazil,United States of America
2020,MI-Mid/Intermediate,Full time,Data Scientist,105000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Engineer,174000,100,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Analyst,93000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Scientist,28399,100,M,India,India
2021,SE-Senior/Expert,Full time,Research Scientist,60757,50,L,Portugal,Portugal
2021,EN-Entry/Junior,Full time,Data Scientist,90000,100,S,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Data Engineer,70139,50,L,France,France
2020,EN-Entry/Junior,Full time,Data Analyst,6072,0,S,India,India
2020,SE-Senior/Expert,Full time,Data Engineer,33511,0,S,Mexico,Mexico
2021,SE-Senior/Expert,Full time,Principal Data Analyst,170000,100,M,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Engineer,96282,50,L,United Kingdom,United Kingdom
2021,MI-Mid/Intermediate,Full time,Data Engineer,12103,0,M,Turkey,Turkey
2021,EN-Entry/Junior,Full time,Data Scientist,36643,50,L,France,France
2021,MI-Mid/Intermediate,Full time,Data Engineer,72212,50,L,United Kingdom,United Kingdom
2020,EN-Entry/Junior,Full time,Data Analyst,91000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Big Data Architect,99703,50,M,Canada,Canada
2021,SE-Senior/Expert,Full time,Data Scientist,165000,100,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Analyst,80000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Scientist,103691,100,L,Canada,Canada
2021,EN-Entry/Junior,Full time,Data Engineer,21637,50,M,India,India
2020,EN-Entry/Junior,Full time,Research Scientist,42000,50,L,Netherlands,Netherlands
2020,MI-Mid/Intermediate,Full time,Lead Data Scientist,115000,0,L,United Arab Emirates,United Arab Emirates
2021,MI-Mid/Intermediate,Full time,Research Scientist,63810,100,M,Canada,Canada
2020,SE-Senior/Expert,Full time,Machine Learning Scientist,260000,0,S,Japan,Japan
2021,MI-Mid/Intermediate,Full time,Head of Data Science,110000,0,S,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Architect,180000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Analyst,200000,100,L,United States of America,United States of America
2020,SE-Senior/Expert,Full time,Big Data Engineer,109024,50,M,United Kingdom,United Kingdom
2021,SE-Senior/Expert,Full time,Data Engineer,200000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,ML Engineer,256000,100,S,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Engineer,110000,100,L,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Data Scientist,79833,0,L,Germany,Germany
2021,EN-Entry/Junior,Full time,Data Engineer,72500,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Machine Learning Engineer,185000,50,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Part time,Data Engineer,69741,100,L,Netherlands,Netherlands
2021,EN-Entry/Junior,Full time,Research Scientist,100000,0,L,Jersey,China
2021,MI-Mid/Intermediate,Full time,Data Engineer,112000,100,L,United States of America,United States of America
2020,SE-Senior/Expert,Full time,Machine Learning Engineer,150000,50,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Scientist,20171,50,L,Turkey,Turkey
2021,SE-Senior/Expert,Full time,AI Scientist,55000,100,L,Spain,Spain
2021,EN-Entry/Junior,Full time,Data Scientist,58000,50,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Scientist,100000,100,M,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Data Scientist,77684,50,M,France,France
2021,EN-Entry/Junior,Full time,Machine Learning Engineer,85000,100,S,Netherlands,Germany
2021,EN-Entry/Junior,Full time,Data Science Consultant,76833,0,L,Germany,Germany
2021,SE-Senior/Expert,Contract,Staff Data Scientist,105000,100,M,United States of America,United States of America
2020,EN-Entry/Junior,Full time,Data Analyst,72000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Data Engineer,65013,50,M,Germany,Germany
2021,MI-Mid/Intermediate,Full time,Data Engineer,28016,100,M,Turkey,Turkey
2021,MI-Mid/Intermediate,Full time,Data Engineer,111775,0,M,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Engineer,93150,0,M,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Lead Data Engineer,160000,50,S,Puerto Rico,United States of America
2021,MI-Mid/Intermediate,Full time,Data Scientist,25532,100,S,Serbia,Germany
2021,SE-Senior/Expert,Full time,Machine Learning Engineer,66265,0,L,India,India
2021,MI-Mid/Intermediate,Full time,Data Scientist,16904,100,S,India,India
2021,SE-Senior/Expert,Full time,Data Analyst,63831,50,L,Germany,Germany
2020,SE-Senior/Expert,Full time,Lead Data Scientist,190000,100,S,United States of America,United States of America
2021,EX-Executive/Director,Full time,Director of Data Science,141846,0,L,Germany,Germany
2021,EN-Entry/Junior,Full time,Big Data Engineer,16228,100,L,India,India
2021,SE-Senior/Expert,Full time,Data Analyst,71786,100,M,Canada,Canada
2020,MI-Mid/Intermediate,Full time,Data Scientist,35735,50,L,Hungary,Hungary
2021,SE-Senior/Expert,Full time,Data Scientist,135000,0,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Machine Learning Engineer,24823,50,M,Germany,Germany
2021,SE-Senior/Expert,Full time,Data Science Manager,54094,50,L,India,United States of America
2021,SE-Senior/Expert,Full time,Machine Learning Engineer,24342,100,L,India,India
2021,EN-Entry/Junior,Full time,BI Data Analyst,9272,100,S,Kenya,Kenya
2021,MI-Mid/Intermediate,Full time,Data Scientist,147000,50,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Research Scientist,96113,50,L,Canada,Canada
2021,SE-Senior/Expert,Full time,Data Science Manager,174000,100,L,United States of America,United States of America
2020,MI-Mid/Intermediate,Full time,Business Data Analyst,135000,100,L,United States of America,United States of America
2021,EN-Entry/Junior,Full time,Machine Learning Engineer,21844,50,M,Colombia,Colombia
2020,SE-Senior/Expert,Full time,Lead Data Engineer,125000,50,S,New Zealand,New Zealand
2020,EN-Entry/Junior,Full time,Data Scientist,51321,0,S,France,France
2020,MI-Mid/Intermediate,Full time,Data Scientist,40481,0,L,India,India
2021,EX-Executive/Director,Full time,Data Science Consultant,69741,100,S,France,Spain
2021,SE-Senior/Expert,Full time,Data Analytics Engineer,50000,100,M,Viet Nam,United Kingdom
2020,EN-Entry/Junior,Full time,Data Scientist,39916,0,M,France,France
2020,MI-Mid/Intermediate,Full time,Lead Data Analyst,87000,100,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Engineer,26005,0,L,Romania,United States of America
2021,MI-Mid/Intermediate,Full time,Data Scientist,90734,50,L,Germany,Germany
2021,MI-Mid/Intermediate,Full time,Big Data Engineer,22611,0,L,India,India
2021,MI-Mid/Intermediate,Full time,Data Scientist,5679,100,S,India,United States of America
2021,EN-Entry/Junior,Full time,Machine Learning Engineer,81000,50,S,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Scientist,40038,100,L,Chile,Chile
2021,EN-Entry/Junior,Full time,Data Science Consultant,90000,100,S,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Scientist,61467,50,M,Germany,Austria
2021,SE-Senior/Expert,Full time,Machine Learning Infrastructure Engineer,195000,100,M,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Scientist,37825,100,L,Spain,Spain
2020,MI-Mid/Intermediate,Full time,Data Analyst,85000,100,L,United States of America,United States of America
2021,EX-Executive/Director,Contract,Principal Data Scientist,416000,100,S,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Machine Learning Scientist,225000,100,L,United States of America,Canada
2021,MI-Mid/Intermediate,Full time,Data Scientist,56256,50,L,United Kingdom,United Kingdom
2021,MI-Mid/Intermediate,Full time,Data Scientist,33808,0,M,India,India
2021,MI-Mid/Intermediate,Full time,Data Scientist,116914,50,L,United Kingdom,United Kingdom
2021,MI-Mid/Intermediate,Full time,Machine Learning Engineer,46597,100,L,Poland,Poland
2020,MI-Mid/Intermediate,Full time,Data Analyst,8000,50,L,Pakistan,Pakistan
2020,EN-Entry/Junior,Full time,Data Engineer,41689,100,S,Japan,Japan
2020,SE-Senior/Expert,Full time,Big Data Engineer,114047,100,S,Poland,United Kingdom
2021,MI-Mid/Intermediate,Full time,Machine Learning Engineer,88654,100,M,Belgium,Belgium
2020,EN-Entry/Junior,Full time,Data Science Consultant,5707,50,M,India,India
2020,MI-Mid/Intermediate,Full time,Lead Data Engineer,56000,100,M,Portugal,United States of America
2021,EN-Entry/Junior,Part time,Computer Vision Engineer,28609,50,S,Denmark,Denmark
2021,MI-Mid/Intermediate,Full time,Data Scientist,88654,50,L,Germany,Germany
2020,MI-Mid/Intermediate,Full time,Product Data Analyst,6072,100,L,India,India
2020,SE-Senior/Expert,Full time,Data Engineer,47899,50,L,Greece,Greece
2020,MI-Mid/Intermediate,Full time,BI Data Analyst,98000,0,M,United States of America,United States of America
2021,MI-Mid/Intermediate,Full time,Data Engineer,66022,50,S,"Hong Kong, SAR China",United Kingdom
2021,MI-Mid/Intermediate,Full time,Research Scientist,56738,50,S,France,France
2021,MI-Mid/Intermediate,Full time,Machine Learning Engineer,24823,50,L,Slovenia,Slovenia
2021,SE-Senior/Expert,Full time,Data Analytics Manager,120000,0,L,United States of America,United States of America
2021,MI-Mid/Intermediate,Freelance,Data Engineer,20000,0,L,Italy,United States of America
2020,EX-Executive/Director,Full time,Director of Data Science,325000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Machine Learning Engineer,200000,100,L,United States of America,United States of America
2020,EN-Entry/Junior,Full time,AI Scientist,45896,50,S,Denmark,Denmark
2021,MI-Mid/Intermediate,Full time,Data Scientist,160000,100,L,United States of America,United States of America
2021,SE-Senior/Expert,Full time,Research Scientist,50000,100,S,France,United States of America
2021,MI-Mid/Intermediate,Full time,Data Science Engineer,40189,100,M,Greece,Greece
2021,MI-Mid/Intermediate,Full time,Data Scientist,12901,0,S,Brazil,Brazil
